Date,Transaction ID,Number,Description,Notes,Commodity/Currency,Void Reason,Action,Memo,Full Account Name,Account Name,Amount With Sym,Amount Num.,Reconcile,Reconcile Date,Rate/Price,Month
23/06/2021,078aafc2f3ce40979f888d0ecce7a191,,IN THE PARK LIMITE: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£3.45,3.45,n,,1,2021-06
23/06/2021,bb0430e44e6243ceaa06653a6a83e06c,,IN THE PARK LIMITE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.45,-3.45,c,,1,2021-06
23/06/2021,bb0430e44e6243ceaa06653a6a83e06c,,IN THE PARK LIMITE: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£3.45,3.45,n,,1,2021-06
23/06/2021,a747e566e53245499f8941082f7cc098,,PAYPAL *YOUNGBECKI: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.00,-12,c,,1,2021-06
23/06/2021,a747e566e53245499f8941082f7cc098,,PAYPAL *YOUNGBECKI: ,,,,,,Orphan-GBP,Orphan-GBP,£12.00,12,n,,1,2021-06
23/06/2021,8b52433727a84cc09c7346a6333c0dca,,TESCO STORES 6654: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.46,-10.46,c,,1,2021-06
23/06/2021,8b52433727a84cc09c7346a6333c0dca,,TESCO STORES 6654: ,,,,,,Expenses:Monthly Expenses:Food,Food,£10.46,10.46,n,,1,2021-06
24/06/2021,9d66170d99e54003ae5f71c1ced85fec,,PETS AT HOME LTD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£28.53,-28.53,c,,1,2021-06
24/06/2021,9d66170d99e54003ae5f71c1ced85fec,,PETS AT HOME LTD: ,,,,,,Expenses:Monthly Expenses:Chickens,Chickens,£28.53,28.53,n,,1,2021-06
24/06/2021,4c3b6e66b7e54903b0621052c8d01020,,LIDL GB BISHOPS CL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£60.51,-60.51,c,,1,2021-06
24/06/2021,4c3b6e66b7e54903b0621052c8d01020,,LIDL GB BISHOPS CL: ,,,,,,Expenses:Monthly Expenses:Food,Food,£60.51,60.51,n,,1,2021-06
25/06/2021,3d0e845eb8f8404fb66bfe0a318ade23,,ALED PATCHETT: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.00,-2,c,,1,2021-06
25/06/2021,3d0e845eb8f8404fb66bfe0a318ade23,,ALED PATCHETT: ,,,,,,Expenses:Monthly Expenses:Music/Movies,Music/Movies,£2.00,2,n,,1,2021-06
25/06/2021,17797e88788e4a00ae97bd2cd6855884,,ASDA PETROL 4415: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£48.89,-48.89,c,,1,2021-06
25/06/2021,17797e88788e4a00ae97bd2cd6855884,,ASDA PETROL 4415: ,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£48.89,48.89,n,,1,2021-06
25/06/2021,d917119aef6e41608c0b2df9c022e21c,,GOOD ENERGY: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£167.00,-167,c,,1,2021-06
25/06/2021,d917119aef6e41608c0b2df9c022e21c,,GOOD ENERGY: ,,,,,,Expenses:Monthly Expenses:Electric and Gas,Electric and Gas,£167.00,167,n,,1,2021-06
25/06/2021,506f0611fc694f47906bf89ad5fdd280,,ROYAL LONDON: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£55.60,-55.6,c,,1,2021-06
25/06/2021,506f0611fc694f47906bf89ad5fdd280,,ROYAL LONDON: ,,,,,,Expenses:Monthly Expenses:Life Insurance,Life Insurance,£55.60,55.6,n,,1,2021-06
25/06/2021,e2258547bb73445d920a05fd22fd117b,,SEVERN TRENT WATER: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£47.94,-47.94,c,,1,2021-06
25/06/2021,e2258547bb73445d920a05fd22fd117b,,SEVERN TRENT WATER: ,,,,,,Expenses:Monthly Expenses:Water,Water,£47.94,47.94,n,,1,2021-06
25/06/2021,9a0e99a814034825997c3395af2a0fdb,,THE IVY MONTPELLIE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£47.93,-47.93,c,,1,2021-06
25/06/2021,9a0e99a814034825997c3395af2a0fdb,,THE IVY MONTPELLIE: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£47.93,47.93,n,,1,2021-06
28/06/2021,f181ab1981c444f6be07ba78857120e3,,ACADEMY PORTRAITS: Kids School Photos,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£26.00,-26,c,,1,2021-06
28/06/2021,f181ab1981c444f6be07ba78857120e3,,ACADEMY PORTRAITS: Kids School Photos,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£26.00,26,n,,1,2021-06
28/06/2021,033eb8ccad334025af9cf14f1f78776a,,HMRC CHILD BENEFIT: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£140.60,140.6,c,,1,2021-06
28/06/2021,033eb8ccad334025af9cf14f1f78776a,,HMRC CHILD BENEFIT: ,,,,,,Income:Monthly Income:Child Benefit,Child Benefit,-£140.60,-140.6,n,,1,2021-06
28/06/2021,f1d809cca480473bbf06543a79aa23d3,,PNET2673298-1: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£33.99,-33.99,c,,1,2021-06
28/06/2021,f1d809cca480473bbf06543a79aa23d3,,PNET2673298-1: ,,,,,,Expenses:Monthly Expenses:Phone and Internet,Phone and Internet,£33.99,33.99,n,,1,2021-06
28/06/2021,4f8bb449c257487eb4b81bac980db1fc,,SAINSBURY S/MKTS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.00,-5,c,,1,2021-06
28/06/2021,4f8bb449c257487eb4b81bac980db1fc,,SAINSBURY S/MKTS: ,,,,,,Expenses:Monthly Expenses:Food,Food,£5.00,5,n,,1,2021-06
28/06/2021,7a6026435a7b427bb6cc49f614a7ee88,,SAINSBURY S/MKTS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£19.95,-19.95,c,,1,2021-06
28/06/2021,7a6026435a7b427bb6cc49f614a7ee88,,SAINSBURY S/MKTS: ,,,,,,Expenses:Monthly Expenses:Food,Food,£19.95,19.95,n,,1,2021-06
28/06/2021,d7dfd364325248109a0c8ccfdf75ac8d,,WWW.NAKEDWINES.COM: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£20.00,-20,c,,1,2021-06
28/06/2021,d7dfd364325248109a0c8ccfdf75ac8d,,WWW.NAKEDWINES.COM: ,,,,,,Expenses:Annual Expenses:Subscriptions,Subscriptions,£20.00,20,n,,1,2021-06
28/06/2021,45bdf8715831422f900a4d8f910dff14,,AMZNMktplace: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£32.65,-32.65,c,,1,2021-06
28/06/2021,45bdf8715831422f900a4d8f910dff14,,AMZNMktplace: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£32.65,32.65,n,,1,2021-06
28/06/2021,fc598e386d9445419ff2aa371610c919,,BATH ROAD BUTCHERS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£17.33,-17.33,c,,1,2021-06
28/06/2021,fc598e386d9445419ff2aa371610c919,,BATH ROAD BUTCHERS: ,,,,,,Expenses:Monthly Expenses:Food,Food,£17.33,17.33,n,,1,2021-06
28/06/2021,538b0c3e0ce54b0997028e5ff4bafc3a,,COFFEE NO 1 CHELTE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.00,-4,c,,1,2021-06
28/06/2021,538b0c3e0ce54b0997028e5ff4bafc3a,,COFFEE NO 1 CHELTE: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£4.00,4,n,,1,2021-06
28/06/2021,c855efa81cd24e9788edd8f88463df28,,COFFEE NO 1 CHELTE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.90,-2.9,c,,1,2021-06
28/06/2021,c855efa81cd24e9788edd8f88463df28,,COFFEE NO 1 CHELTE: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£2.90,2.9,n,,1,2021-06
28/06/2021,9a98f3c87c58449985f3562a03f28fb2,,ESSO SIXWAYS SSTN: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£60.74,-60.74,c,,1,2021-06
28/06/2021,9a98f3c87c58449985f3562a03f28fb2,,ESSO SIXWAYS SSTN: ,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£60.74,60.74,n,,1,2021-06
28/06/2021,86789a8f5d344ea8853cbc9c180f5f1f,,LAURENS CATERING: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.49,-3.49,c,,1,2021-06
28/06/2021,86789a8f5d344ea8853cbc9c180f5f1f,,LAURENS CATERING: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£3.49,3.49,n,,1,2021-06
28/06/2021,fbc64cdf18dd4d9baadf255dbaa347bf,,THE NATURAL GROCER: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£23.74,-23.74,c,,1,2021-06
28/06/2021,fbc64cdf18dd4d9baadf255dbaa347bf,,THE NATURAL GROCER: ,,,,,,Expenses:Monthly Expenses:Food,Food,£23.74,23.74,n,,1,2021-06
28/06/2021,a43c11a394a642f391fa77b33e84d737,,Amazon.co.uk*283EB: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£22.26,-22.26,c,,1,2021-06
28/06/2021,a43c11a394a642f391fa77b33e84d737,,Amazon.co.uk*283EB: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£22.26,22.26,n,,1,2021-06
28/06/2021,42aa3c6358f0411eb3ef512358435d4a,,EB *SANDFORD PARKS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£7.00,-7,c,,1,2021-06
28/06/2021,42aa3c6358f0411eb3ef512358435d4a,,EB *SANDFORD PARKS: ,,,,,,Expenses:Monthly Expenses:Leisure,Leisure,£7.00,7,n,,1,2021-06
28/06/2021,dadee7bc521749afb9e0103ab2bc9d50,,MOVE MORE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.80,-3.8,c,,1,2021-06
28/06/2021,dadee7bc521749afb9e0103ab2bc9d50,,MOVE MORE: ,,,,,,Expenses:Monthly Expenses:Childcare,Childcare,£3.80,3.8,n,,1,2021-06
28/06/2021,daaa1fdd46c74422accbe810f57872a6,,SAINSBURY S/MKTS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.20,-3.2,c,,1,2021-06
28/06/2021,daaa1fdd46c74422accbe810f57872a6,,SAINSBURY S/MKTS: ,,,,,,Expenses:Monthly Expenses:Food,Food,£3.20,3.2,n,,1,2021-06
29/06/2021,7e5a742f47a74610a2bdc22a86bfd5be,,POST OFFICE COUNTE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£7.65,-7.65,c,,1,2021-06
29/06/2021,7e5a742f47a74610a2bdc22a86bfd5be,,POST OFFICE COUNTE: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£7.65,7.65,n,,1,2021-06
29/06/2021,eba978054cea47e49ededd675827c996,,QUATT FARM SHOP &: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.45,-2.45,c,,1,2021-06
29/06/2021,eba978054cea47e49ededd675827c996,,QUATT FARM SHOP &: ,,,,,,Expenses:Monthly Expenses:Food,Food,£2.45,2.45,n,,1,2021-06
29/06/2021,18e3b20faadd4241ad254b952ee5514d,,ROSLYN MCGEE: Georgie haircut,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.50,-12.5,c,,1,2021-06
29/06/2021,18e3b20faadd4241ad254b952ee5514d,,ROSLYN MCGEE: Georgie haircut,,,,,,Orphan-GBP,Orphan-GBP,£12.50,12.5,n,,1,2021-06
30/06/2021,0798048747814fbdb59ebc8214c1548c,,AHVLA: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,"£2,013.62",2013.62,c,,1,2021-06
30/06/2021,0798048747814fbdb59ebc8214c1548c,,AHVLA: ,,,,,,Income:Monthly Income:Beth Salary,Beth Salary,"-£2,013.62",-2013.62,n,,1,2021-06
30/06/2021,6fa8937ac44b479281952a31f1a9ff2c,,AMZNMktplace: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£150.81,-150.81,c,,1,2021-06
30/06/2021,6fa8937ac44b479281952a31f1a9ff2c,,AMZNMktplace: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£150.81,150.81,n,,1,2021-06
01/07/2021,1c193109caeb40e6adde8ed095820e28,,ACCOUNT FEE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£21.00,-21,c,,1,2021-07
01/07/2021,1c193109caeb40e6adde8ed095820e28,,ACCOUNT FEE: ,,,,,,Expenses:Monthly Expenses:Bank Service Charge,Bank Service Charge,£21.00,21,n,,1,2021-07
01/07/2021,83b5deebbf9c4d2db35628b57e71b99b,,CINEWORLD: Peter Rabbit 2,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£30.96,-30.96,c,,1,2021-07
01/07/2021,83b5deebbf9c4d2db35628b57e71b99b,,CINEWORLD: Peter Rabbit 2,,,,,,Expenses:Monthly Expenses:Leisure,Leisure,£30.96,30.96,n,,1,2021-07
01/07/2021,2b0d6afaf730486d8d9fe029eff2e7ee,,INTEREST (GROSS): ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£3.20,3.2,c,,1,2021-07
01/07/2021,2b0d6afaf730486d8d9fe029eff2e7ee,,INTEREST (GROSS): ,,,,,,Income:Monthly Income:Checking Interest,Checking Interest,-£3.20,-3.2,n,,1,2021-07
01/07/2021,be084bbce9af458595701a5332185a5c,,PAYPAL *EBAYUK: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.79,-9.79,c,,1,2021-07
01/07/2021,be084bbce9af458595701a5332185a5c,,PAYPAL *EBAYUK: ,,,,,,Orphan-GBP,Orphan-GBP,£9.79,9.79,n,,1,2021-07
01/07/2021,aefc8379a0f048bb950a0a68ee43a721,,CO-OPERATIVE FOOD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£7.28,-7.28,c,,1,2021-07
01/07/2021,aefc8379a0f048bb950a0a68ee43a721,,CO-OPERATIVE FOOD: ,,,,,,Expenses:Monthly Expenses:Food,Food,£7.28,7.28,n,,1,2021-07
01/07/2021,d9db70542edf467bb53f024a21c952c4,,DVLA-FV12HNO: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£13.12,-13.12,c,,1,2021-07
01/07/2021,d9db70542edf467bb53f024a21c952c4,,DVLA-FV12HNO: ,,,,,,Expenses:Monthly Expenses:Skoda Road Tax,Skoda Road Tax,£13.12,13.12,n,,1,2021-07
01/07/2021,9098c255e03a4d8da31b956c8d01ce8a,,DVLA-KM55YJH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£13.12,-13.12,c,,1,2021-07
01/07/2021,9098c255e03a4d8da31b956c8d01ce8a,,DVLA-KM55YJH: ,,,,,,Expenses:Monthly Expenses:Skoda Road Tax,Skoda Road Tax,£13.12,13.12,n,,1,2021-07
01/07/2021,7a312d830f2048ada4928b2a378dc85e,,IZ *Libertine: Rich Haircut,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£17.00,-17,c,,1,2021-07
01/07/2021,7a312d830f2048ada4928b2a378dc85e,,IZ *Libertine: Rich Haircut,,,,,,Expenses:Other Expenses:Rich Account Expenses,Rich Account Expenses,£17.00,17,n,,1,2021-07
01/07/2021,6b6485d2fdef456cbecae3fa30b44bd3,,JANES PANTRY: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.99,-3.99,c,,1,2021-07
01/07/2021,6b6485d2fdef456cbecae3fa30b44bd3,,JANES PANTRY: ,,,,,,Expenses:Monthly Expenses:Food,Food,£3.99,3.99,n,,1,2021-07
01/07/2021,293911adb05c403cb5e11441508ea67e,,MALVERN HILLS DIST: Parking for Stem activity,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.00,-2,c,,1,2021-07
01/07/2021,293911adb05c403cb5e11441508ea67e,,MALVERN HILLS DIST: Parking for Stem activity,,,,,,Expenses:Monthly Expenses:Parking,Parking,£2.00,2,n,,1,2021-07
01/07/2021,ebb5ec02e3684e9386e885fd7af3c5f3,,BETHAN: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£100.00,-100,c,,1,2021-07
01/07/2021,ebb5ec02e3684e9386e885fd7af3c5f3,,BETHAN: ,,,,,,Expenses:Other Expenses:Beth Account Expenses,Beth Account Expenses,£100.00,100,n,,1,2021-07
01/07/2021,68199db3b9084ba6968b079e26e9f38c,,RICH PERSONAL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£100.00,-100,c,,1,2021-07
01/07/2021,68199db3b9084ba6968b079e26e9f38c,,RICH PERSONAL: ,,,,,,Expenses:Other Expenses:Rich Account Expenses,Rich Account Expenses,£100.00,100,n,,1,2021-07
02/07/2021,cabffbe97b1f4d02bb54a6cdf4128011,,CLUB LLOYDS FEE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.00,-3,c,,1,2021-07
02/07/2021,cabffbe97b1f4d02bb54a6cdf4128011,,CLUB LLOYDS FEE: ,,,,,,Expenses:Monthly Expenses:Bank Service Charge,Bank Service Charge,£3.00,3,n,,1,2021-07
02/07/2021,321ccf9b2c5047169e3c738b595d5647,,CLUB LLOYDS WAIVED: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£3.00,3,c,,1,2021-07
02/07/2021,321ccf9b2c5047169e3c738b595d5647,,CLUB LLOYDS WAIVED: ,,,,,,Expenses:Monthly Expenses:Bank Service Charge,Bank Service Charge,-£3.00,-3,n,,1,2021-07
02/07/2021,413ac77db39d47faaa84f5b65dcd8fb1,,CO-OPERATIVE FOOD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.43,-10.43,c,,1,2021-07
02/07/2021,413ac77db39d47faaa84f5b65dcd8fb1,,CO-OPERATIVE FOOD: ,,,,,,Expenses:Monthly Expenses:Food,Food,£10.43,10.43,n,,1,2021-07
02/07/2021,83f4dd64e33e4ac99e90ee02b1155690,,IZ *FALAFEL POD: Food after canoeing,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£16.90,-16.9,c,,1,2021-07
02/07/2021,83f4dd64e33e4ac99e90ee02b1155690,,IZ *FALAFEL POD: Food after canoeing,,,,,,Expenses:Monthly Expenses:Dining,Dining,£16.90,16.9,n,,1,2021-07
02/07/2021,21b5545c3bff465eb389e079ec663faf,,SAINSBURYS-OAKLEY: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£174.26,-174.26,c,,1,2021-07
02/07/2021,21b5545c3bff465eb389e079ec663faf,,SAINSBURYS-OAKLEY: ,,,,,,Expenses:Monthly Expenses:Food,Food,£174.26,174.26,n,,1,2021-07
02/07/2021,9016b2ee87c94fc9ad202c2238e9c7a3,,JustGiving: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£11.50,-11.5,c,,1,2021-07
02/07/2021,9016b2ee87c94fc9ad202c2238e9c7a3,,JustGiving: ,,,,,,Expenses:Annual Expenses:Charity,Charity,£11.50,11.5,n,,1,2021-07
05/07/2021,20f958c1e1794a4eadd631f2c8f55d96,,CLAIRE COOK: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.00,-10,c,,1,2021-07
05/07/2021,20f958c1e1794a4eadd631f2c8f55d96,,CLAIRE COOK: ,,,,,,Orphan-GBP,Orphan-GBP,£10.00,10,n,,1,2021-07
05/07/2021,beb41504e27c4619935e59be2a969371,,NISA LOCAL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.56,-5.56,c,,1,2021-07
05/07/2021,beb41504e27c4619935e59be2a969371,,NISA LOCAL: ,,,,,,Expenses:Monthly Expenses:Food,Food,£5.56,5.56,n,,1,2021-07
05/07/2021,99a2c7de11674c828aed6f6322df3b69,,PAYBYPHONE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.50,-5.5,c,,1,2021-07
05/07/2021,99a2c7de11674c828aed6f6322df3b69,,PAYBYPHONE: ,,,,,,Expenses:Monthly Expenses:Parking,Parking,£5.50,5.5,n,,1,2021-07
05/07/2021,bf6e359464494da6b2f3435e603d5003,,SMOKEY JOES CAFE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£35.75,-35.75,c,,1,2021-07
05/07/2021,bf6e359464494da6b2f3435e603d5003,,SMOKEY JOES CAFE: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£35.75,35.75,n,,1,2021-07
05/07/2021,9d06a76996b74f909a33a2d212dd1cdb,,SMYTHS TOYS CHELTE: ?,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£61.91,-61.91,c,,1,2021-07
05/07/2021,9d06a76996b74f909a33a2d212dd1cdb,,SMYTHS TOYS CHELTE: ?,,,,,,Orphan-GBP,Orphan-GBP,£61.91,61.91,n,,1,2021-07
05/07/2021,c89f116b40b144558657a9a171f81bd1,,FAT TONIS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£34.00,-34,c,,1,2021-07
05/07/2021,c89f116b40b144558657a9a171f81bd1,,FAT TONIS: ,,,,,,Expenses:Monthly Expenses:Food,Food,£34.00,34,n,,1,2021-07
05/07/2021,621a9d3be6ec4b1981aba24d029a9784,,PAYPAL *FWPMATTHEW: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£56.02,-56.02,c,,1,2021-07
05/07/2021,621a9d3be6ec4b1981aba24d029a9784,,PAYPAL *FWPMATTHEW: ,,,,,,Expenses:Monthly Expenses:Food,Food,£56.02,56.02,n,,1,2021-07
06/07/2021,e7a9f996d5724063aff43cf86322627d,,ADYEN N.V.: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£152.87,152.87,c,,1,2021-07
06/07/2021,e7a9f996d5724063aff43cf86322627d,,ADYEN N.V.: ,,,,,,Orphan-GBP,Orphan-GBP,-£152.87,-152.87,n,,1,2021-07
06/07/2021,0f24d73c8ebc4ad8abe9d5257a27890e,,ELVIE: Refund of Elvie device,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£143.65,143.65,c,,1,2021-07
06/07/2021,0f24d73c8ebc4ad8abe9d5257a27890e,,ELVIE: Refund of Elvie device,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,-£143.65,-143.65,n,,1,2021-07
06/07/2021,eb2275de7f0c4d4cadf97b304a63d23b,,MAGIC BOOKINGS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£106.68,-106.68,c,,1,2021-07
06/07/2021,eb2275de7f0c4d4cadf97b304a63d23b,,MAGIC BOOKINGS: ,,,,,,Expenses:Monthly Expenses:Childcare,Childcare,£106.68,106.68,n,,1,2021-07
06/07/2021,1b5f4f9b9dea4cb3846ecf4cc4913dd6,,WORCESTER COUNTY C: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.85,-1.85,c,,1,2021-07
06/07/2021,1b5f4f9b9dea4cb3846ecf4cc4913dd6,,WORCESTER COUNTY C: ,,,,,,Expenses:Monthly Expenses:Parking,Parking,£1.85,1.85,n,,1,2021-07
07/07/2021,aab83054e09f42cc932c2164a2ba7ac1,,HOUSE IN THE TREE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£45.60,-45.6,c,,1,2021-07
07/07/2021,aab83054e09f42cc932c2164a2ba7ac1,,HOUSE IN THE TREE: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£45.60,45.6,n,,1,2021-07
07/07/2021,8e85878248654cd4af62276aff196d01,,HLAM REGULAR SAVIN: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£100.00,-100,c,,1,2021-07
07/07/2021,8e85878248654cd4af62276aff196d01,,HLAM REGULAR SAVIN: ,,,,,,Expenses:Other Expenses:Savings,Savings,£100.00,100,n,,1,2021-07
07/07/2021,6b12715e0c2c4cd9b62d4b708ffefb90,,PATCHETT & S-PATCH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£50.00,50,c,,1,2021-07
07/07/2021,6b12715e0c2c4cd9b62d4b708ffefb90,,PATCHETT & S-PATCH: ,,,,,,Orphan-GBP,Orphan-GBP,-£50.00,-50,n,,1,2021-07
08/07/2021,a659c1db769e416e952e52df04c63cee,,COTTESWOLD DAIRY L: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£19.44,-19.44,c,,1,2021-07
08/07/2021,a659c1db769e416e952e52df04c63cee,,COTTESWOLD DAIRY L: ,,,,,,Expenses:Monthly Expenses:Food,Food,£19.44,19.44,n,,1,2021-07
08/07/2021,3eeb72c4017641c88622dacca5efcde1,,ESSO SIXWAYS SSTN: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£62.41,-62.41,c,,1,2021-07
08/07/2021,3eeb72c4017641c88622dacca5efcde1,,ESSO SIXWAYS SSTN: ,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£62.41,62.41,n,,1,2021-07
08/07/2021,1ff0864ee37c4babaa357e88a394e991,,PAYPAL *EBAYUK: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.68,-3.68,c,,1,2021-07
08/07/2021,1ff0864ee37c4babaa357e88a394e991,,PAYPAL *EBAYUK: ,,,,,,Orphan-GBP,Orphan-GBP,£3.68,3.68,n,,1,2021-07
09/07/2021,402be8c88b754b59bf4831765128d1a7,,AVIATOR INN: Rich Drinks for end of work,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£8.00,-8,c,,1,2021-07
09/07/2021,402be8c88b754b59bf4831765128d1a7,,AVIATOR INN: Rich Drinks for end of work,,,,,,Expenses:Other Expenses:Rich Account Expenses,Rich Account Expenses,£8.00,8,n,,1,2021-07
12/07/2021,ae92550ec91e4cad9fc1a4ec6a5a3e57,,VODAFONE LTD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£31.91,-31.91,c,,1,2021-07
12/07/2021,ae92550ec91e4cad9fc1a4ec6a5a3e57,,VODAFONE LTD: ,,,,,,Expenses:Monthly Expenses:Phone and Internet,Phone and Internet,£31.91,31.91,n,,1,2021-07
12/07/2021,682b1c86d2fc46989ca80ed3d762cbb3,,BATH ROAD BUTCHERS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.59,-10.59,c,,1,2021-07
12/07/2021,682b1c86d2fc46989ca80ed3d762cbb3,,BATH ROAD BUTCHERS: ,,,,,,Expenses:Monthly Expenses:Food,Food,£10.59,10.59,n,,1,2021-07
12/07/2021,d2ba43eeab114e5b8d3abcdbb9d597f5,,DANCEWORKS: Georgie dancing,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£21.00,-21,c,,1,2021-07
